,src,tgt,prior_sample,prior_qed,prior_2dsim,prior_isValid,agent_sample,agent_qed,agent_2dsim,agent_isValid
0,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,Nc1nc(OCC(F)(F)F)cnc1C(=O)NCc1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1,2.2694,0.6222222222222222,True
1,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,Nc1nc(OCC(F)(F)F)ncc1C(=O)NCC#Cc1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1,2.1209000000000002,0.5957446808510638,True
2,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,Nc1nc2nnn(OCC(F)(F)F)c(=O)c2c(-c2ccc(C(F)(F)C(O)(Cn3cnnn3)c3ccc(F)cc3F)nc2)n1,1.1610999999999996,0.6323529411764706,True
3,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,Nc1cc(S(=O)(=O)NCCNC(=O)COCC(F)(F)F)ncc1C(=O)NCc1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1,0.9067000000000002,0.5185185185185185,True
4,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,NC(=O)CNC(=O)C(CCc1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1)N1CCN(CCOCC(F)(F)F)CC1,1.1252999999999997,0.484472049689441,True
5,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,N#Cc1cc(S(=O)(=O)NCCOc2ccc(C(F)(F)C(O)(Cn3cnnn3)c3ccc(F)cc3F)nc2)ccc1OCC(F)(F)F,3.196180000000001,0.6788321167883211,True
6,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,NC(=O)CNC(=O)C(CCCc1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1)N1CCN(CCOCC(F)(F)F)CC1,1.5153999999999996,0.47560975609756095,True
7,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,NC(=O)C(CCCOCC(F)(F)F)NC(=O)c1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1,1.9688999999999992,0.5693430656934306,True
8,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,NC(=O)CNC(=O)CN1CCN(c2ncc(OCC(F)(F)F)c(=O)n2-c2ccc(C(F)(F)C(O)(Cn3cnnn3)c3ccc(F)cc3F)nc2)CC1,0.23660000000000037,0.5341614906832298,True
9,FC(F)(F)CO*.OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(*)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,4.6342000000000025,1.0,True,Nc1nc2noc(COCC(F)(F)F)c2cc1C(=O)NC(Cc1ccc(C(F)(F)C(O)(Cn2cnnn2)c2ccc(F)cc2F)nc1)C(N)=O,2.0498000000000003,0.5448717948717948,True
