,src,tgt,prior_sample,prior_qed,prior_2dsim,prior_isValid,agent_sample,agent_qed,agent_2dsim,agent_isValid
0,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)C1(N(C)C)CCN(C(=O)CSc2ccncc2)C1,1.0085999999999997,0.40816326530612246,True
1,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NC(=O)C1=C(C)C(=O)NC1,0.9803999999999999,0.717391304347826,True
2,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NC(C)=O,1.5539999999999998,0.8311688311688312,True
3,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)C1(N(CCO)CCOC(=O)CSc2ccncc2)CCN(C(=O)NCl)CC1,1.0114000000000005,0.3333333333333333,True
4,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NC(=O)NCC(=O)NCC=C,1.0193,0.7692307692307693,True
5,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)C1CC(Sc2ccncc2)CN1CCNOC,1.0697999999999999,0.3979591836734694,True
6,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NC(=O)NC(C)C,2.1254999999999997,0.7738095238095238,True
7,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NC(C)C,2.4159000000000006,0.8552631578947368,True,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCNC(=O)C=C,1.2671999999999997,0.8072289156626506,True
8,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)C1(N=O)CC(Sc2ccncc2)C1,2.1435000000000004,0.4418604651162791,True
9,C=CCNC(=O)*.c1cc(S*)ccn1,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,C=CCNC(=O)c1onc(CSc2ccncc2)c1C(=O)NCC=C,2.1935000000000002,1.0,True,C=CCNC(=O)C1(N(CCOC)CCOC(=O)CSc2ccncc2)CCN1C(=O)C=CC,1.472200000000001,0.3333333333333333,True
