,src,tgt,prior_sample,prior_qed,prior_2dsim,prior_isValid,agent_sample,agent_qed,agent_2dsim,agent_isValid
0,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(N1CCN(C(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(O)c4)s3)o2)CC1)c1cccs1,2.5228356164831585,0.49122807017543857,True
1,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(Nc1cccc(O)c1)C(=Cc1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,2.329884433716348,0.6236559139784946,True
2,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(N1CCN(C(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(O)c4)s3)s2)CC1)c1cccs1,2.5163005060490384,0.49122807017543857,True
3,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(N1CCN(C(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(O)c4)cc3)cc2)CC1)c1cccs1,2.1651092379338586,0.4915254237288136,True
4,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(NC(C(=O)Nc1cccc(O)c1)c1cccnc1)c1cccs1,2.6269043070960016,0.6206896551724138,True
5,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(Nc1cccc(O)c1)C1CCCN1C(=O)c1cccs1,2.444039614919303,0.4666666666666667,True
6,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(Nc1cccc(O)c1)C(=Cc1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,2.329884433716348,0.6236559139784946,True
7,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(N1CCc2ccc(C(=O)Nc3cccc(O)c3)cc2C1)c1cccs1,2.123990458879442,0.6333333333333333,True
8,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(Nc1cccc(O)c1)C(=Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccs1,2.297435465611281,0.6063829787234043,True
9,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(N1CCN(C(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(O)c4)cc3)o2)CC1)c1cccs1,2.3133380266230645,0.5043478260869565,True
10,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(N1CCN(C(=O)C=Cc2ccc(C(=O)Nc3cccc(O)c3)cc2)CC1)c1cccs1,2.2410156202969063,0.5471698113207547,True
11,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(NC(C(=O)Nc1cccc(O)c1)c1cccs1)c1cccs1,2.666173333103357,0.5862068965517241,True
12,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(Nc1cccc(O)c1)C(=Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccs1,2.297435465611281,0.6063829787234043,True
13,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(Nc1cccc(O)c1)C1CCN(C(=O)c2cccs2)CC1,1.9551831296171915,0.45161290322580644,True
14,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(N1CCCN(C(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(O)c4)s3)s2)CC1)c1cccs1,2.555400748516556,0.47863247863247865,True
15,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(N1CCc2ccc(C(=O)Nc3cccc(O)c3)cc2C1)c1cccs1,2.123990458879442,0.6333333333333333,True
16,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.767373941113764,0.9436619718309859,True,O=C(Nc1cccc(O)c1)C(=Cc1cccs1)NC(=O)c1cccs1,2.3541723900227964,0.5666666666666667,True
17,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(Nc1cccc(O)c1)C1CCN(C(=O)c2cccs2)CC1,1.9551831296171915,0.45161290322580644,True
18,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(CN1CCCN(C(=O)c2cccs2)CC1)Nc1cccc(O)c1,2.006328159253565,0.42424242424242425,True
19,O=C(N*)c1cccs1.O=C(Nc1cccc(O)c1)*,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,O=C(Nc1cccc(O)c1)c1cccc(NC(=O)c2cccs2)c1,1.8087879879365083,1.0,True,O=C(Nc1cccc(O)c1)C(=Cc1ccc(Cl)cc1)NC(=O)c1cccs1,2.1718626251746844,0.6404494382022472,True
