,src,tgt,prior_sample,prior_qed,prior_2dsim,prior_isValid,agent_sample,agent_qed,agent_2dsim,agent_isValid
0,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CC(C)(C)NC(=O)COc1ccc(CNCc2cccnc2)cc1,6,0.8,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(C(=O)Nc2cccnc2)c1,5,0.5363636363636364,True
1,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CC(C)(C)NC(=O)COc1ccc(CNCc2cccnc2)cc1,6,0.8,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(C(=O)Nc2ccccc2)c1,5,0.5363636363636364,True
2,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)cc1,5,0.6823529411764706,True
3,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,CCOc1ccc(CNCc2cccnc2)cc1OCC(=O)NC(C)(C)C,5,1.0,True
4,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(Oc1cc(CNCc2cccnc2)ccc1OC)C(=O)NC(C)(C)C,5,0.8414634146341463,True
5,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,Cn1c(C(=O)NC(C)(C)C)cc2c(O)c(CNCc3cccnc3)ccc21,5,0.5408163265306123,True
6,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,COc1ccc(CNCc2cccnc2)cc1OCC(=O)NC(C)(C)C,5,0.9102564102564102,True
7,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(=O)Nc1ccc(N(Cc2ccc(C(F)(F)F)cc2)C(=O)CNCc2cccnc2)cc1C(=O)NC(C)(C)C,5,0.4307692307692308,True
8,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)cc1,5,0.6823529411764706,True
9,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CC(C)(C)NC(=O)COc1ccc(CNCc2cccnc2)cc1,6,0.8,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)cc1,5,0.6823529411764706,True
10,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(OCC(O)CNCc2ccccc2)c1,5,0.5603448275862069,True
11,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,Cn1c(C(=O)NC(C)(C)C)cc2c(O)c(CNCc3cccnc3)ccc21,5,0.5408163265306123,True
12,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(c1ccccc1CC(O)CNCc1cccnc1)C(=O)NC(C)(C)C,5,0.5729166666666666,True
13,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CC(C)(C)NC(=O)COc1ccc(CNCc2cccnc2)cc1,6,0.8,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(O)c1,5,0.6477272727272727,True
14,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(C(=O)Nc2ccncc2)c1,5,0.5363636363636364,True
15,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(C(=O)Nc2ccc(C(C)(C)C)cn2)c1,5,0.4957983193277311,True
16,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,Cc1ccc(S(=O)(=O)NC(CC(=O)NC(C)(C)C)C(=O)NC(CNCc2cccnc2)Cc2ccccc2)cc1,5,0.42424242424242425,True
17,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(O)c1,5,0.6477272727272727,True
18,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(Oc1cc(CNCc2cccnc2)ccc1OC)C(=O)NC(C)(C)C,5,0.8414634146341463,True
19,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(C(=O)NO)c1,5,0.6276595744680851,True
20,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True
21,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CC(C)(C)NC(=O)COc1ccc(CNCc2cccnc2)cc1,6,0.8,True,CC(C)c1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.7976190476190477,True
22,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,Cc1ccccc1C(C(=O)NC(C)(C)C)N(Cc1ccc(F)cc1)C(=O)CNCc1cccnc1,3,0.46218487394957986,True
23,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(C(=O)NC(C)(C)C)n1c(=O)c2ccccc2n(CCNCc2cccnc2)c1=O,5,0.514018691588785,True
24,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CC(C)(C)NC(=O)COc1ccc(CNCc2cccnc2)cc1,6,0.8,True,Cc1ccccc1-n1c(CNCc2cccnc2)nnc1SCC(=O)NC(C)(C)C,5,0.594059405940594,True
25,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,Cc1ccc(S(=O)(=O)NC(CC(=O)NC(C)(C)C)C(=O)NC(CNCc2cccnc2)Cc2ccccc2)cc1,5,0.42424242424242425,True
26,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(C(=O)Nc2ccc(Cl)cn2)c1,5,0.5267857142857143,True
27,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,COc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,0.9102564102564102,True,CC(C(=O)NC(C)(C)C)c1ccc(CNCc2cccnc2)c(C(=O)NCc2ccccc2)c1,5,0.5221238938053098,True
28,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,Cc1ccc(N(CC(=O)NC(C)(C)C)C(=O)CNCc2cccnc2)cc1C,3,0.5612244897959183,True
29,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True
30,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,6,1.0,True,Cc1ccc(S(=O)(=O)NC(CC(=O)NC(C)(C)C)C(=O)NC(C)(CNCc2cccnc2)C(=O)NCc2ccccc2)cc1,5,0.40425531914893614,True
31,CC(C)(C)NC(=O)*.c1cncc(CNC*)c1,CCOc1cc(CNCc2cccnc2)ccc1OCC(=O)NC(C)(C)C,CC(C)(C)NC(=O)COc1ccc(CNCc2cccnc2)cc1,6,0.8,True,Cc1ccc(OCC(O)CNCc2cccnc2)c(C(=O)NC(C)(C)C)c1,5,0.6236559139784946,True
