,src,tgt,prior_sample,prior_qed,prior_2dsim,prior_isValid,agent_sample,agent_qed,agent_2dsim,agent_isValid
0,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(O)C(Oc4cccc5cccnc45)C3)cc2N1,0.7251694639701757,0.7227722772277227,True
1,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OCC3C(COc4cccc5cccnc45)COC3)cc2N1,0.6768748142905986,0.6915887850467289,True
2,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OCC3CC(Oc4cccc5cccnc45)C(C)O3)cc2N1,0.6979554609867871,0.7475728155339806,True
3,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(Oc4cccc5cccnc45)COC3)cc2N1,0.7521710058607741,0.7156862745098039,True
4,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CCC(Oc4cccc5cccnc45)C3)cc2N1,0.7467638956162631,0.7676767676767676,True
5,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(Oc4cccc5cccnc45)C3)cc2N1,0.7842206349778617,0.7422680412371134,True
6,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(COc4cccc5cccnc45)C3)cc2N1,0.7334334409807083,0.8125,True
7,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(COc4cccc5cccnc45)C3)cc2N1,0.7334334409807083,0.8125,True
8,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(COc4cccc5cccnc45)C3)cc2N1,0.7334334409807083,0.8125,True
9,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(COc4cccc5cccnc45)NC3)cc2N1,0.6961188436230629,0.7450980392156863,True
10,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCCN(CCOc4cccc5cccnc45)C3)cc2N1,0.6595057907684777,0.9166666666666666,True,O=C1COc2ccc(OC3C(COc4cccc5cccnc45)OC3)cc2N1,0.7355684591487165,0.7326732673267327,True
11,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,CN(C)CCC(Oc1cccc2cccnc12)COc1ccc2c(c1)NC(=O)CO2,0.617477594880724,0.845360824742268,True
12,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(Oc4cccc5cccnc45)C(C)C3)cc2N1,0.7233571736151939,0.77,True
13,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(=O)C(Oc4cccc5cccnc45)C3)cc2N1,0.7534780074776901,0.7227722772277227,True
14,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(COc4cccc5cccnc45)O3)cc2N1,0.7348742035903649,0.74,True
15,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(COc4cccc5cccnc45)O3)cc2N1,0.7012662338485318,0.72,True
16,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(COc4cccc5cccnc45)COC3C)cc2N1,0.6994937666366668,0.7307692307692307,True
17,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,CN(C)CC(COc1cccc2cccnc12)Oc1ccc2c(c1)NC(=O)CO2,0.6654242111440933,0.7959183673469388,True
18,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(Oc4cccc5cccnc45)CCO3)cc2N1,0.7318563992754634,0.7623762376237624,True
19,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(Oc4cccc5cccnc45)CCC3)cc2N1,0.7178567723523942,0.7623762376237624,True
20,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3CC(COc4cccc5cccnc45)OC3)cc2N1,0.718544144381836,0.7450980392156863,True
21,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(Oc4cccc5cccnc45)CCC3)cc2N1,0.7467638956162631,0.75,True
22,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(Oc4cccc5cccnc45)C(=O)OC3)cc2N1,0.6808911464364296,0.7019230769230769,True
23,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,0.6595057907684777,1.0,True,O=C1COc2ccc(OC3C(O)C(Oc4cccc5cccnc45)C3)cc2N1,0.7251694639701757,0.7227722772277227,True
24,O=C1COc2ccc(O*)cc2N1.c1cnc2c(O*)cccc2c1,O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1,CC(NC(=O)COc1cccc2cccnc12)c1cccc(COc2ccc3c(c2)NC(=O)CO3)c1,0.3854937855149563,0.5887096774193549,True,CC(=O)N1CC(Oc2cccc3cccnc23)C(Oc2ccc3c(c2)NC(=O)CO3)C1,0.6993266335722931,0.7333333333333333,True
